Date,Time,Active Power [W],Apparent Power [VA],Power Factor,Active Energy[Wh],Reactive Energy[varh],Apparent Energy[vah]
27/3/2024,21:00:00,725597.3,753399.9,0.963,15162020336,7623406508,16105681328
27/3/2024,21:30:00,712071.5,730054.3,0.975,15162383070,7623500569,16106056108
27/3/2024,22:00:00,621085,638412.1,0.973,15162706652,7623575550,16106388272
27/3/2024,22:30:00,560545.5,576884.1,0.972,15162985999,7623655631,16106678996
27/3/2024,23:00:00,562429.8,581768.4,0.967,15163264897,7623725641,16106966556
27/3/2024,23:30:00,541310.9,563725.5,0.96,15163538258,7623800861,16107250094
28/3/2024,0:00:00,509688.6,526993.7,0.967,15163798359,7623875144,16107520615
28/3/2024,0:30:00,506032,533284.7,0.949,15164051085,7623949828,16107784213
28/3/2024,1:00:00,500957.5,534421.2,0.937,15164300546,7624039060,16108049171
28/3/2024,1:30:00,484204.1,517308.7,0.936,15164546850,7624132619,16108312659
28/3/2024,2:00:00,487804.8,520130.8,0.938,15164791481,7624224239,16108573890
28/3/2024,2:30:00,477674.5,513052,0.931,15165035899,7624318310,16108835794
28/3/2024,3:00:00,480211.7,515951.8,0.931,15165279239,7624414050,16109097300
28/3/2024,3:30:00,478756.5,515333.1,0.929,15165518342,7624509034,16109354586
28/3/2024,4:00:00,472786.5,509956.4,0.927,15165756230,7624604331,16109610862
28/3/2024,4:30:00,598137.8,624094.8,0.958,15166002048,7624695649,16109873171
28/3/2024,5:00:00,769607.4,845614.3,0.91,15166332710,7624822404,16110227730
28/3/2024,5:30:00,939155.4,1016795.4,0.924,15166777511,7625014933,16110712573
28/3/2024,6:00:00,1069823.7,1146433.7,0.933,15167273390,7625217955,16111248482
28/3/2024,6:30:00,1147918.7,1215498.6,0.944,15167837012,7625424059,16111848634
28/3/2024,7:00:00,1187805.8,1258089.5,0.944,15168410519,7625636013,16112460082
28/3/2024,7:30:00,1276796.1,1335634.6,0.956,15169024969,7625836309,16113106398
28/3/2024,8:00:00,1260938.3,1317861.8,0.957,15169667110,7626034611,16113778473
28/3/2024,8:30:00,1232786,1279258.6,0.964,15170296212,7626218205,16114433851
28/3/2024,9:00:00,1246983.4,1291865.8,0.965,15170919681,7626388909,16115080283
28/3/2024,9:30:00,1301179.8,1352343.8,0.962,15171561308,7626569449,16115746839
28/3/2024,10:00:00,1264725.5,1317595.1,0.96,15172210376,7626754569,16116421802
28/3/2024,10:30:00,1230286.1,1287392.7,0.956,15172840641,7626937039,16117077980
28/3/2024,11:00:00,1225398.1,1287877.8,0.951,15173475496,7627136081,16117743335
28/3/2024,11:30:00,1203103.9,1247739.6,0.964,15174079418,7627316917,16118373775
28/3/2024,12:00:00,1227095.9,1281436.1,0.958,15174686215,7627498264,16119007107
28/3/2024,12:30:00,1143068.1,1203128,0.95,15175287237,7627680729,16119635253
28/3/2024,13:00:00,1167619.7,1228844.8,0.95,15175866656,7627869321,16120244614
28/3/2024,13:30:00,1174858.4,1235619.6,0.951,15176447814,7628052873,16120854078
28/3/2024,14:00:00,1155045.4,1205553.3,0.958,15177025636,7628232404,16121459180
28/3/2024,14:30:00,1108796.6,1167074.5,0.95,15177587344,7628411928,16122048909
28/3/2024,15:00:00,1097789.4,1151729,0.953,15178137367,7628588696,16122626646
28/3/2024,15:30:00,1051335.4,1114327.4,0.943,15178674136,7628766231,16123192032
28/3/2024,16:00:00,1006094,1069375.7,0.941,15179180530,7628945832,16123729363
28/3/2024,16:30:00,983725.1,1042733,0.943,15179676219,7629121868,16124255407
28/3/2024,17:00:00,970329.9,1031766.3,0.94,15180155368,7629301479,16124767129
28/3/2024,17:30:00,976617.1,1037357.7,0.941,15180640456,7629477748,16125283267
28/3/2024,18:00:00,925592.3,998567.2,0.927,15181120063,7629673346,16125801311
28/3/2024,18:30:00,921637.1,984570.7,0.936,15181576971,7629853893,16126292626
28/3/2024,19:00:00,887850.7,958620.2,0.926,15182030704,7630027233,16126778380
28/3/2024,19:30:00,854791.8,927001.7,0.922,15182464668,7630208709,16127248770
28/3/2024,20:00:00,793244.9,882039.2,0.899,15182864903,7630395427,16127690509
28/3/2024,20:30:00,754253.3,833752.6,0.905,15183247986,7630578187,16128114977
28/3/2024,21:00:00,720392.2,754858.5,0.954,15183615793,7630731410,16128514033
28/3/2024,21:30:00,549930.1,575221,0.956,15183933490,7630826800,16128845775
28/3/2024,22:00:00,485230.2,499761.5,0.971,15184194313,7630896253,16129115707
28/3/2024,22:30:00,518270.5,532824.3,0.973,15184447582,7630959186,16129376784
28/3/2024,23:00:00,501423.9,519516.6,0.965,15184697928,7631020115,16129634462
28/3/2024,23:30:00,486088.4,506718.8,0.959,15184946530,7631089177,16129892485
29/3/2024,0:00:00,482189.3,500116.2,0.964,15185189289,7631159330,16130145194
29/3/2024,0:30:00,470976.9,493736.3,0.954,15185425835,7631228346,16130391642
29/3/2024,1:00:00,472823.8,496442.6,0.952,15185662216,7631306110,16130640501
29/3/2024,1:30:00,469111.2,497143.7,0.944,15185897562,7631384428,16130888570
29/3/2024,2:00:00,443197.7,471177.4,0.941,15186129773,7631464790,16131134310
29/3/2024,2:30:00,468812.7,499085.7,0.939,15186361589,7631549193,16131381025
29/3/2024,3:00:00,462600.2,498319.4,0.928,15186592927,7631639190,16131629272
29/3/2024,3:30:00,462469.6,497372.9,0.93,15186822198,7631730421,16131876036
29/3/2024,4:00:00,461835.3,495838.8,0.931,15187050717,7631821440,16132122027
29/3/2024,4:30:00,469652.3,502907.9,0.934,15187281008,7631911614,16132369350
29/3/2024,5:00:00,531535,556698.6,0.955,15187542263,7632001819,16132645984
29/3/2024,5:30:00,710765.6,746799.4,0.952,15187845350,7632090944,16132961951
29/3/2024,6:00:00,805539.3,857236.9,0.94,15188226132,7632215724,16133362776
29/3/2024,6:30:00,921861,989099.6,0.932,15188662592,7632383421,16133830358
29/3/2024,7:00:00,963501.8,1020564.2,0.944,15189128577,7632552358,16134326049
29/3/2024,7:30:00,999601.6,1052978.1,0.949,15189608202,7632715549,16134832701
29/3/2024,8:00:00,966636,1019526.7,0.948,15190091643,7632879893,16135343324
29/3/2024,8:30:00,937886.7,985476.3,0.952,15190566014,7633039507,16135843837
29/3/2024,9:00:00,925629.6,979499.8,0.945,15191030867,7633192520,16136333240
29/3/2024,9:30:00,905480.8,954736.3,0.948,15191480782,7633343374,16136807778
29/3/2024,10:00:00,902626.4,955276.4,0.945,15191929140,7633496198,16137281477
29/3/2024,10:30:00,873354.8,940987.5,0.928,15192371888,7633656370,16137752397
29/3/2024,11:00:00,879250.2,956135,0.92,15192819617,7633834563,16138234324
29/3/2024,11:30:00,887645.5,959358.8,0.925,15193267208,7634019639,16138718682
29/3/2024,12:00:00,915685.8,985958.7,0.929,15193721348,7634204803,16139209133
29/3/2024,12:30:00,879455.4,955449,0.92,15194169947,7634388484,16139693890
29/3/2024,13:00:00,885723.9,954654.5,0.929,15194597166,7634565483,16140156333
29/3/2024,13:30:00,866731.8,933760.9,0.928,15195027532,7634740063,16140620776
29/3/2024,14:00:00,841079.5,909603.6,0.925,15195451117,7634914922,16141079041
29/3/2024,14:30:00,870127.2,948940.4,0.917,15195873991,7635094130,16141538340
29/3/2024,15:00:00,812666,899188.4,0.904,15196299704,7635278853,16142002441
29/3/2024,15:30:00,792498.6,868245.7,0.913,15196699119,7635462237,16142441960
29/3/2024,16:00:00,777181.8,852615.2,0.912,15197097850,7635639232,16142878226
29/3/2024,16:30:00,736063.5,812725.6,0.906,15197478633,7635810490,16143295768
29/3/2024,17:00:00,742201.4,808726.7,0.918,15197857808,7635979038,16143710732
29/3/2024,17:30:00,786248.8,874936.9,0.899,15198245501,7636156805,16144137344
29/3/2024,18:00:00,814027.9,903209.8,0.901,15198653695,7636348983,16144588536
29/3/2024,18:30:00,789009.9,858222.5,0.919,15199055425,7636530154,16145029260
29/3/2024,19:00:00,770838.7,829916,0.929,15199440460,7636693753,16145447629
29/3/2024,19:30:00,685187.9,762398.5,0.899,15199811809,7636856791,16145853366
29/3/2024,20:00:00,630245.2,699183.4,0.901,15200146821,7637018869,16146225536
29/3/2024,20:30:00,663042.9,737325,0.899,15200471500,7637178240,16146587235
29/3/2024,21:00:00,564911.1,637233.3,0.887,15200776838,7637331414,16146928876
29/3/2024,21:30:00,533102.2,567137.6,0.94,15201051223,7637458580,16147231752
29/3/2024,22:00:00,499838.1,508529.5,0.983,15201310111,7637533294,16147501427
29/3/2024,22:30:00,503532,516088.5,0.976,15201561640,7637585791,16147758410
29/3/2024,23:00:00,507505.8,524901.9,0.967,15201815051,7637644620,16148018571
29/3/2024,23:30:00,476685.7,500003.1,0.953,15202052848,7637716223,16148266978
30/3/2024,0:00:00,457712.3,478709.3,0.956,15202284817,7637789980,16148510405
30/3/2024,0:30:00,460230.9,486298.9,0.946,15202513071,7637863305,16148750178
30/3/2024,1:00:00,465473.3,494860.3,0.941,15202742407,7637943065,16148993009
30/3/2024,1:30:00,455436.2,484426.7,0.94,15202970459,7638027209,16149236097
30/3/2024,2:00:00,455977.2,487379.5,0.936,15203197293,7638110110,16149477632
30/3/2024,2:30:00,437974,469065.6,0.934,15203423661,7638196500,16149719935
30/3/2024,3:00:00,457320.5,496991.4,0.92,15203647338,7638288149,16149961674
30/3/2024,3:30:00,458980.9,491565.6,0.934,15203872540,7638380176,16150204966
30/3/2024,4:00:00,462096.5,493955,0.936,15204100780,7638469057,16150449912
30/3/2024,4:30:00,463850.2,490433.3,0.946,15204327754,7638553570,16150692137
30/3/2024,5:00:00,579295,608127.3,0.953,15204583510,7638637180,16150961285
30/3/2024,5:30:00,611029.3,633864.8,0.964,15204879370,7638727535,16151270667
30/3/2024,6:00:00,768469.4,784797.1,0.979,15205235506,7638806122,16151635556
30/3/2024,6:30:00,844960,859931.7,0.983,15205638649,7638883021,16152045995
30/3/2024,7:00:00,899137.7,916064.1,0.982,15206059886,7638964467,16152475040
30/3/2024,7:30:00,847609.2,862782.2,0.982,15206486767,7639044527,16152909371
30/3/2024,8:00:00,806099,818092.5,0.985,15206903937,7639118804,16153333119
30/3/2024,8:30:00,842292.1,852908.8,0.988,15207312438,7639187864,16153747426
30/3/2024,9:00:00,817516.6,831210.3,0.984,15207736054,7639260220,16154177186
30/3/2024,9:30:00,834755,848206.7,0.984,15208153863,7639334095,16154601480
30/3/2024,10:00:00,907421.1,920216.5,0.986,15208580776,7639407372,16155034646
30/3/2024,10:30:00,810949.6,822367.1,0.986,15209002151,7639475892,16155461561
30/3/2024,11:00:00,798282,808750.4,0.987,15209407760,7639542515,16155872613
30/3/2024,11:30:00,773450.6,787888.4,0.982,15209805475,7639614315,16156276768
30/3/2024,12:00:00,730914.3,743236.7,0.983,15210193985,7639687174,16156672060
30/3/2024,12:30:00,748264.7,758348.7,0.987,15210566646,7639755613,16157050962
30/3/2024,13:00:00,736492.6,750499.4,0.981,15210946585,7639828371,16157437817
30/3/2024,13:30:00,774719.2,788330.7,0.983,15211333029,7639903805,16157831561
30/3/2024,14:00:00,762144.9,777222.3,0.981,15211715119,7639975882,16158220397
30/3/2024,14:30:00,779551.2,794250,0.981,15212102025,7640054011,16158615122
30/3/2024,15:00:00,765708.2,784816.5,0.976,15212482401,7640134170,16159003868
30/3/2024,15:30:00,760633.7,777161.7,0.979,15212864712,7640213494,16159394331
30/3/2024,16:00:00,765073.9,781373.3,0.979,15213248944,7640293626,16159786835
30/3/2024,16:30:00,766976.9,783258.7,0.979,15213632447,7640373031,16160178483
30/3/2024,17:00:00,778040,792440.3,0.982,15214015955,7640449860,16160569618
30/3/2024,17:30:00,779588.5,793336.5,0.983,15214405494,7640523905,16160966139
30/3/2024,18:00:00,758227.1,770336.4,0.984,15214789797,7640595217,16161357008
30/3/2024,18:30:00,758544.2,768295.6,0.987,15215172774,7640658194,16161745142
30/3/2024,19:00:00,745727.4,756270,0.986,15215548915,7640717719,16162125978
30/3/2024,19:30:00,709385,721561.1,0.983,15215918233,7640784471,16162501288
30/3/2024,20:00:00,651140.2,668187.8,0.974,15216261392,7640857008,16162852060
30/3/2024,20:30:00,584108.3,610036.4,0.957,15216562096,7640936751,16163163205
30/3/2024,21:00:00,521889.8,544178.6,0.959,15216835194,7641015413,16163447425
30/3/2024,21:30:00,460212.2,490746,0.938,15217079089,7641097333,16163704787
30/3/2024,22:00:00,449186.4,489671.5,0.917,15217305134,7641188816,16163948678
30/3/2024,22:30:00,485883.2,526785.8,0.922,15217535206,7641288815,16164199559
30/3/2024,23:00:00,464521.8,508455.7,0.914,15217772538,7641392676,16164458640
30/3/2024,23:30:00,471051.5,515052.9,0.915,15218007283,7641497865,16164715885
31/3/2024,0:00:00,463831.5,506904.5,0.915,15218238051,7641601251,16164968764
31/3/2024,0:30:00,459223.4,508336,0.903,15218469606,7641703155,16165221763
31/3/2024,1:00:00,465529.2,512186.2,0.909,15218701618,7641812187,16165478137
31/3/2024,1:30:00,453160.2,498896.3,0.908,15218932095,7641922320,16165733586
31/3/2024,2:00:00,468290.4,521664.6,0.898,15219159010,7642029775,16165984668
31/3/2024,2:30:00,455958.6,498305.3,0.915,15219387773,7642134071,16166236126
31/3/2024,3:00:00,436947.9,483893.2,0.903,15219612547,7642237164,16166483436
31/3/2024,3:30:00,447973.7,490545.8,0.913,15219835290,7642338903,16166728330
31/3/2024,4:00:00,441406.7,489951.4,0.901,15220056501,7642444343,16166973400
31/3/2024,4:30:00,457954.8,508146,0.901,15220279374,7642550934,16167220457
31/3/2024,5:00:00,586216.5,626738.4,0.935,15220510760,7642659162,16167476045
31/3/2024,5:30:00,636961.5,668013.3,0.954,15220788658,7642761441,16167772252
31/3/2024,6:00:00,772704.3,793501.1,0.974,15221159590,7642858200,16168155724
31/3/2024,6:30:00,809158.6,828289.6,0.977,15221564380,7642949433,16168570680
31/3/2024,7:00:00,878970.3,895073.9,0.982,15221997833,7643035032,16169012514
31/3/2024,7:30:00,881880.7,900805.8,0.979,15222438861,7643123479,16169462335
31/3/2024,8:00:00,870500.4,887957,0.98,15222874036,7643213529,16169906748
31/3/2024,8:30:00,864306.5,880066.4,0.982,15223312327,7643298065,16170353132
31/3/2024,9:00:00,848672.6,864804.6,0.981,15223749768,7643382566,16170798667
31/3/2024,9:30:00,839307.1,857322.7,0.979,15224184080,7643470945,16171241887
31/3/2024,10:00:00,850444.9,868426.5,0.979,15224601228,7643559334,16171668312
31/3/2024,10:30:00,816490.5,832828.5,0.98,15225005466,7643639684,16172080471
31/3/2024,11:00:00,801733.5,817239.5,0.981,15225403012,7643719336,16172485928
31/3/2024,11:30:00,804214.7,822348.7,0.978,15225806434,7643802169,16172897777
31/3/2024,12:00:00,801565.5,816080.5,0.982,15226210112,7643882141,16173309314
31/3/2024,12:30:00,757051.7,771154.5,0.982,15226609563,7643956968,16173715727
31/3/2024,13:00:00,755745.8,772227.8,0.979,15226989493,7644035230,16174103646
31/3/2024,13:30:00,803990.9,822463.5,0.978,15227379830,7644116444,16174502352
31/3/2024,14:00:00,781528.7,799061.4,0.978,15227777370,7644201735,16174908945
31/3/2024,14:30:00,723339.9,744276,0.972,15228157861,7644287978,16175299097
31/3/2024,15:00:00,742462.6,763112.4,0.973,15228521849,7644374788,16175673301
31/3/2024,15:30:00,722593.7,741976.1,0.974,15228897073,7644459544,16176057994
31/3/2024,16:00:00,747369.2,764033.5,0.978,15229274012,7644541345,16176443713
31/3/2024,16:30:00,745690.1,762213.8,0.978,15229648823,7644621188,16176826947
31/3/2024,17:00:00,724664.5,741368,0.977,15230013170,7644693983,16177198520
31/3/2024,17:30:00,747201.2,759889.6,0.983,15230381280,7644762338,16177572957
31/3/2024,18:00:00,775558.7,786215.1,0.986,15230772604,7644829861,16177970080
31/3/2024,18:30:00,843336.9,851510,0.99,15231171341,7644888599,16178373155
31/3/2024,19:00:00,816042.8,824684,0.99,15231584402,7644947097,16178790348
31/3/2024,19:30:00,760335.2,772947.2,0.984,15231978366,7645013361,16179189880
31/3/2024,20:00:00,599984.8,621988.6,0.965,15232327589,7645092602,16179548098
31/3/2024,20:30:00,542654.2,569937.8,0.952,15232601876,7645176076,16179834827
31/3/2024,21:00:00,526591.1,555574.9,0.948,15232867938,7645265183,16180115427
31/3/2024,21:30:00,520136.1,553372.2,0.94,15233129591,7645358413,16180393210
31/3/2024,22:00:00,521068.9,557756.1,0.934,15233386983,7645453547,16180667639
31/3/2024,22:30:00,479577.4,517656.6,0.926,15233633316,7645554501,16180933894
31/3/2024,23:00:00,492991.2,539440.1,0.914,15233875547,7645662816,16181199270
31/3/2024,23:30:00,463495.7,512459.7,0.904,15234112093,7645768833,16181458520
1/4/2024,0:00:00,454447.4,498576.5,0.911,15234344406,7645877429,16181714978
1/4/2024,0:30:00,473644.7,521675.1,0.908,15234575754,7645982113,16181968930
1/4/2024,1:00:00,465753.1,525191.2,0.887,15234805511,7646092911,16182224034
1/4/2024,1:30:00,441761.2,494435.8,0.893,15235032947,7646207987,16182478944
1/4/2024,2:00:00,452675.1,504637.4,0.897,15235256843,7646320213,16182729407
1/4/2024,2:30:00,445455.1,497954.6,0.895,15235482295,7646429251,16182979859
1/4/2024,3:00:00,435809.8,486833.6,0.895,15235704449,7646539175,16183227731
1/4/2024,3:30:00,447227.5,494557.8,0.904,15235924834,7646648376,16183473714
1/4/2024,4:00:00,448253.6,494316.4,0.907,15236146398,7646752611,16183718586
1/4/2024,4:30:00,477282.7,524339.8,0.91,15236376698,7646859098,16183972333
1/4/2024,5:00:00,518270.5,562929.6,0.921,15236617741,7646965870,16184235989
1/4/2024,5:30:00,716679.6,746099.2,0.961,15236942116,7647070733,16184577103
1/4/2024,6:00:00,750932.5,777804.1,0.965,15237314297,7647172429,16184962937
1/4/2024,6:30:00,749962.4,770589.4,0.973,15237690386,7647267947,16185350997
1/4/2024,7:00:00,785614.5,804654.6,0.976,15238087383,7647359975,16185758557
1/4/2024,7:30:00,754980.9,771634.7,0.978,15238480007,7647446166,16186160538
1/4/2024,8:00:00,796099.3,810273.9,0.983,15238873339,7647528321,16186562365
1/4/2024,8:30:00,824344.8,841520.3,0.98,15239286659,7647614375,16186984565
1/4/2024,9:00:00,878727.8,892027.3,0.985,15239714459,7647693464,16187419629
1/4/2024,9:30:00,859661.1,873887,0.984,15240147872,7647774644,16187860591
1/4/2024,10:00:00,850892.7,867865.1,0.98,15240577017,7647856388,16188297458
1/4/2024,10:30:00,784663,803113.1,0.977,15240991572,7647938697,16188720120
1/4/2024,11:00:00,811546.6,826757.1,0.982,15241395031,7648018570,16189131422
1/4/2024,11:30:00,799065.6,816457.2,0.979,15241796310,7648100560,16189541009
1/4/2024,12:00:00,796416.4,809504.8,0.984,15242189159,7648176796,16189941204
1/4/2024,12:30:00,784961.5,799358.7,0.982,15242586697,7648251800,16190345764
1/4/2024,13:00:00,786901.7,803649.8,0.979,15242974273,7648329120,16190740985
1/4/2024,13:30:00,784681.6,800173.8,0.981,15243362036,7648408506,16191136798
1/4/2024,14:00:00,778002.7,795665.2,0.978,15243748854,7648489040,16191531919
1/4/2024,14:30:00,761044.2,777202.6,0.979,15244124338,7648569939,16191916033
1/4/2024,15:00:00,718022.9,734005.5,0.978,15244490515,7648647292,16192290301
1/4/2024,15:30:00,716828.9,730555.8,0.981,15244855231,7648721784,16192662554
1/4/2024,16:00:00,732462.8,745601,0.982,15245220536,7648794269,16193034998
1/4/2024,16:30:00,766920.9,779388.4,0.984,15245598592,7648865593,16193419752
1/4/2024,17:00:00,768861.1,779357.5,0.987,15245971316,7648931732,16193798306
1/4/2024,17:30:00,755783.1,765445.3,0.987,15246348457,7648993039,16194180406
1/4/2024,18:00:00,766659.7,773745.5,0.991,15246725028,7649051703,16194561533
1/4/2024,18:30:00,771435.7,781882.8,0.987,15247097024,7649104559,16194937284
1/4/2024,19:00:00,858467.1,874973.7,0.981,15247510312,7649180450,16195357528
1/4/2024,19:30:00,875369.7,892475,0.981,15247938772,7649262872,16195793855
1/4/2024,20:00:00,803375.2,828211,0.97,15248354298,7649358146,16196220212
1/4/2024,20:30:00,645580.7,663725.5,0.973,15248713786,7649442804,16196589563
1/4/2024,21:00:00,621756.6,641582.2,0.969,15249021359,7649523310,16196907513
1/4/2024,21:30:00,575433.2,599525.1,0.96,15249319780,7649604848,16197216883
1/4/2024,22:00:00,580526.3,610185.9,0.951,15249606794,7649688952,16197515979
1/4/2024,22:30:00,513681,551800.4,0.931,15249875080,7649783233,16197800438
1/4/2024,23:00:00,496442.6,535865.1,0.926,15250126401,7649881491,16198070294
1/4/2024,23:30:00,477487.9,513789.6,0.929,15250373508,7649979616,16198336183
2/4/2024,0:00:00,479390.8,510766.9,0.939,15250613959,7650077048,16198595655
2/4/2024,0:30:00,471517.9,513147.6,0.919,15250852034,7650169305,16198851031
2/4/2024,1:00:00,472749.2,521328.4,0.907,15251087628,7650273814,16199108790
2/4/2024,1:30:00,451854.2,500485.3,0.903,15251321996,7650383485,16199367558
2/4/2024,2:00:00,453570.6,502881.8,0.902,15251550895,7650491391,16199620626
2/4/2024,2:30:00,449335.6,493112,0.911,15251779169,7650595974,16199871732
2/4/2024,3:00:00,445884.2,492250.2,0.906,15252004483,7650700068,16200119946
2/4/2024,3:30:00,444111.9,488379.6,0.909,15252228152,7650808298,16200368450
2/4/2024,4:00:00,474279,522210.8,0.908,15252456949,7650918600,16200622490
2/4/2024,4:30:00,639704,671241.4,0.953,15252741828,7651024438,16200926733
2/4/2024,5:00:00,746287.1,768039.8,0.972,15253074267,7651121764,16201273237
2/4/2024,5:30:00,765745.6,786372.8,0.974,15253448301,7651210641,16201657696
2/4/2024,6:00:00,833878.2,851652.7,0.979,15253850570,7651298641,16202069503
2/4/2024,6:30:00,908092.7,918946.8,0.988,15254281381,7651376641,16202507415
2/4/2024,7:00:00,970479.2,982930.7,0.987,15254752468,7651454916,16202984981
2/4/2024,7:30:00,1041410.2,1049185.7,0.993,15255241605,7651524688,16203479100
2/4/2024,8:00:00,1133422.8,1138726.3,0.995,15255790491,7651586958,16204031547
2/4/2024,8:30:00,1130493.8,1134398.9,0.997,15256342804,7651634204,16204585886
2/4/2024,9:00:00,1051596.5,1054288.7,0.997,15256883345,7651676955,16205128122
2/4/2024,9:30:00,1099561.8,1104747.3,0.995,15257426749,7651727234,16205673924
2/4/2024,10:00:00,1210025.4,1220256.1,0.992,15257999494,7651792508,16206250421
2/4/2024,10:30:00,1172115.9,1184199.1,0.99,15258597106,7651875754,16206853818
2/4/2024,11:00:00,1178888.1,1188909.9,0.992,15259199803,7651965432,16207463170
2/4/2024,11:30:00,1124729,1136059.7,0.99,15259788927,7652046520,16208057861
2/4/2024,12:00:00,1186070.8,1197502.9,0.99,15260378631,7652132164,16208653769
2/4/2024,12:30:00,1156351.4,1173078.8,0.986,15260953434,7652221601,16209235513
2/4/2024,13:00:00,1139467.5,1158810.5,0.983,15261531616,7652322055,16209822365
2/4/2024,13:30:00,1136034.7,1154735.1,0.984,15262100069,7652426423,16210400324
2/4/2024,14:00:00,1094505.9,1111991.1,0.984,15262654855,7652526182,16210964012
2/4/2024,14:30:00,1066073.8,1083040.5,0.984,15263192069,7652618348,16211509085
2/4/2024,15:00:00,1076484,1091395.2,0.986,15263719673,7652710080,16212044636
2/4/2024,15:30:00,1073760.2,1086534.9,0.988,15264249320,7652797799,16212581511
2/4/2024,16:00:00,1035999.9,1045535.4,0.991,15264779733,7652877380,16213117881
2/4/2024,16:30:00,961710.8,973316.7,0.988,15265271206,7652947872,16213614396
2/4/2024,17:00:00,944920.1,957570.1,0.987,15265750393,7653023812,16214099568
2/4/2024,17:30:00,904977.1,917024.8,0.987,15266212264,7653104178,16214568389
2/4/2024,18:00:00,909491.9,921482,0.987,15266674968,7653178471,16215037024
2/4/2024,18:30:00,900219.8,910166.8,0.989,15267130507,7653249466,16215498074
2/4/2024,19:00:00,922775.2,935990.9,0.986,15267590445,7653316462,16215962896
2/4/2024,19:30:00,873186.9,884820.9,0.987,15268047487,7653396209,16216426849
2/4/2024,20:00:00,822889.6,833337.5,0.987,15268480147,7653465938,16216865097
2/4/2024,20:30:00,743899.1,756736.7,0.983,15268879081,7653532882,16217269625
2/4/2024,21:00:00,759626.3,776608.2,0.978,15269250612,7653604319,16217647979
2/4/2024,21:30:00,640618.1,661297.3,0.969,15269600288,7653683307,16218006490
2/4/2024,22:00:00,637521.2,661017,0.964,15269924818,7653771180,16218342722
2/4/2024,22:30:00,550340.5,589387.5,0.934,15270222885,7653861739,16218654373
2/4/2024,23:00:00,533475.3,574445.7,0.929,15270494032,7653964755,16218944463
2/4/2024,23:30:00,520285.3,557759.5,0.933,15270758085,7654067980,16219227983
3/4/2024,0:00:00,499931.4,532811.3,0.938,15271012650,7654166377,16219500923
3/4/2024,0:30:00,483047.5,521058.9,0.927,15271257728,7654263067,16219764409
3/4/2024,1:00:00,493233.8,543199.5,0.908,15271498939,7654366103,16220026759
3/4/2024,1:30:00,473831.3,511869.7,0.926,15271736932,7654470104,16220286512
3/4/2024,2:00:00,472618.6,515283,0.917,15271970811,7654567225,16220539765
3/4/2024,2:30:00,471536.6,515471.6,0.915,15272205555,7654672659,16220797130
3/4/2024,3:00:00,465846.4,513695.5,0.907,15272436356,7654774328,16221049350
3/4/2024,3:30:00,448682.7,484798.6,0.926,15272664985,7654873662,16221298653
3/4/2024,4:00:00,465734.5,510428.6,0.912,15272894504,7654973892,16221549111
3/4/2024,4:30:00,477935.7,524634.7,0.911,15273130624,7655076923,16221806747
3/4/2024,5:00:00,639162.9,667809.5,0.957,15273392848,7655172517,16222085955
3/4/2024,5:30:00,767816.4,787637.6,0.975,15273768520,7655265660,16222473097
3/4/2024,6:00:00,896507.2,920335.2,0.974,15274183950,7655362448,16222899667
3/4/2024,6:30:00,958781.7,974299.2,0.984,15274652070,7655457262,16223377394
3/4/2024,7:00:00,1085625.5,1099728.8,0.987,15275157841,7655543793,16223890525
3/4/2024,7:30:00,1129654.3,1136854,0.994,15275720107,7655617216,16224457644
3/4/2024,8:00:00,1105643.7,1112061.5,0.994,15276292238,7655680687,16225033303
3/4/2024,8:30:00,1143459.9,1148253.6,0.996,15276864913,7655739393,16225608985
3/4/2024,9:00:00,1181388,1188196.2,0.994,15277444399,7655794797,16226191124
3/4/2024,9:30:00,1209670.9,1229128,0.984,15278039508,7655871560,16226791352
3/4/2024,10:00:00,1256759.3,1283377.6,0.979,15278662101,7655999797,16227427063
3/4/2024,10:30:00,1190231.1,1217313.6,0.978,15279296354,7656132697,16228075097
3/4/2024,11:00:00,1265173.2,1288808.7,0.982,15279916919,7656257878,16228708176
3/4/2024,11:30:00,1239091.8,1263640.1,0.981,15280538871,7656381027,16229342213
3/4/2024,12:00:00,1191705,1210721.8,0.984,15281147769,7656498712,16229962391
3/4/2024,12:30:00,1218252.8,1240001,0.982,15281739649,7656614061,16230565416
3/4/2024,13:00:00,1174466.6,1196616.9,0.981,15282335068,7656731212,16231172257
3/4/2024,13:30:00,1135885.5,1168305.5,0.972,15282921745,7656856371,16231772207
3/4/2024,14:00:00,1087136.7,1111148.7,0.978,15283482886,7656980015,16232346824
3/4/2024,14:30:00,1123236.5,1139493,0.986,15284028579,7657079001,16232901451
3/4/2024,15:00:00,1209185.9,1229733.1,0.983,15284613056,7657186786,16233495805
3/4/2024,15:30:00,1221032.6,1248475.7,0.978,15285212380,7657305351,16234106774
3/4/2024,16:00:00,1181947.7,1208754.4,0.978,15285804102,7657438035,16234713224
3/4/2024,16:30:00,1114039,1155506.1,0.964,15286380507,7657578327,16235306536
3/4/2024,17:00:00,1125493.9,1169114.2,0.963,15286939657,7657733284,16235886775
3/4/2024,17:30:00,1048350.4,1088486.2,0.963,15287470083,7657882778,16236437884
3/4/2024,18:00:00,1039619.2,1082210.3,0.961,15288000219,7658039873,16236990823
